sifra_predmeta,naziv_predmeta,naziv_programa,strokovni_naziv,stopnja,klasius_srv,klasius_p16,veljavnost_zac,veljavnost_kon,ects,ure_pred,ure_epred,ure_vaj,ure_evaj,ure_labvaj,ind_z_prof,sam_delo,vrsta_predmeta,id_predmeta,letnik,obv_izb,semester
5232,KADRI IN UPRAVLJANJE KRITIČNE INFRASTRUKTURE,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,12.0,,,144.0,program,30,2,obvezni,poletni
5232,KADRI IN UPRAVLJANJE KRITIČNE INFRASTRUKTURE,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,12.0,,,144.0,program,30,2,izbirni,poletni
5233,OSNOVE IZOBRAŽEVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,21.0,15.0,12.0,,,171.0,program,31,2,obvezni,zimski
5233,OSNOVE IZOBRAŽEVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,8.0,21.0,21.0,15.0,12.0,,,171.0,program,31,2,obvezni,zimski
5234,ORGANIZACIJA PISARNIŠKEGA POSLOVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,21.0,21.0,15.0,12.0,,,171.0,program,32,2,obvezni,zimski
5234,ORGANIZACIJA PISARNIŠKEGA POSLOVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,8.0,21.0,21.0,15.0,12.0,,,171.0,program,32,2,obvezni,zimski
5235,UVOD V INFORMACIJSKO VARNOST,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,30.0,12.0,18.0,9.0,,,171.0,program,33,2,obvezni,zimski
5235,UVOD V INFORMACIJSKO VARNOST,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,30.0,12.0,18.0,9.0,,,171.0,program,33,2,obvezni,zimski
5236,OSNOVE RAČUNALNIŠKEGA PROGRAMIRANJA,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,9.0,,,114.0,program,34,2,obvezni,poletni
5236,OSNOVE RAČUNALNIŠKEGA PROGRAMIRANJA,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,18.0,9.0,,,114.0,program,34,2,obvezni,poletni
5237,RAZVOJ SPLETNIH IN MOBILNIH APLIKACIJ,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,30.0,9.0,18.0,9.0,,,174.0,program,35,2,izbirni,zimski
5237,RAZVOJ SPLETNIH IN MOBILNIH APLIKACIJ,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,30.0,9.0,18.0,9.0,,,174.0,program,35,2,izbirni,zimski
5238,UVOD V PROGRAMSKI JEZIK JAVA,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,8.0,24.0,15.0,15.0,12.0,,,174.0,program,36,2,izbirni,zimski
5238,UVOD V PROGRAMSKI JEZIK JAVA,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,8.0,24.0,15.0,15.0,12.0,,,174.0,program,36,2,izbirni,zimski
5239,OSNOVE OPERACIJSKIH RAZISKAV,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,144.0,program,37,2,obvezni,zimski
5239,OSNOVE OPERACIJSKIH RAZISKAV,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,144.0,program,37,2,obvezni,zimski
5240,METODE IN TEHNIKE MANAGEMENTA POSLOVNIH PROCESOV,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,144.0,program,38,2,izbirni,poletni
5241,TRAJNOSTNO POSLOVANJE ORGANIZACIJE,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,144.0,program,39,2,izbirni,poletni
5242,METODE IN TEHNIKE INOVATIVNOSTI IN USTVARJALNOSTI,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,144.0,program,40,2,izbirni,poletni
5243,APLIKACIJE STROJNEGA UČENJA,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,114.0,program,41,2,izbirni,poletni
5244,OSNOVE PODATKOVNE ANALITIKE IN VIZUALIZACIJE,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,114.0,program,42,2,izbirni,poletni
5245,OSNOVE POSLOVNIH INFORMACIJSKIH SISTEMOV,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,114.0,program,43,2,obvezni,poletni
5246,OSNOVE INŽENIRINGA PROGRAMSKE OPREME,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,7.0,,,,,,,141.0,program,44,2,obvezni,zimski
5247,OSNOVE DELOVNEGA PRAVA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,7.0,,,,,,,144.0,program,45,2,obvezni,zimski
5248,OSNOVE PSIHOLOGIJE V ORGANIZACIJSKIH VEDAH,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,114.0,program,46,2,izbirni,poletni
5249,ORGANIZACIJA ZASEBNEGA IN POKLICNEGA ŽIVLJENJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,114.0,program,47,2,izbirni,poletni
5302,INŽENIRING ZANESLJIVOSTI IN RAZPOLOŽLJIVOSTI,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,33.0,6.0,21.0,3.0,,,117.0,program,48,3,obvezni,zimski
5302,INŽENIRING ZANESLJIVOSTI IN RAZPOLOŽLJIVOSTI,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,33.0,6.0,21.0,3.0,,,117.0,program,48,3,obvezni,zimski
5304,OKOLJEVARSTVENI INŽENIRING,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,18.0,6.0,,,117.0,program,49,3,obvezni,zimski
5304,OKOLJEVARSTVENI INŽENIRING,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,49,3,obvezni,zimski
5304,OKOLJEVARSTVENI INŽENIRING,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,49,3,izbirni,zimski
5304,OKOLJEVARSTVENI INŽENIRING,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,49,3,izbirni,zimski
5306,E-POSLOVANJE,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,18.0,6.0,,,117.0,program,50,3,obvezni,zimski
5306,E-POSLOVANJE,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,50,3,izbirni,zimski
5306,E-POSLOVANJE,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,50,3,obvezni,zimski
5307,MULTIMEDIJSKI SISTEMI,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,24.0,15.0,15.0,9.0,,,117.0,program,51,3,obvezni,zimski
5307,MULTIMEDIJSKI SISTEMI,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,24.0,15.0,15.0,9.0,,,117.0,program,51,3,izbirni,zimski
5308,OPTIMIRANJE IN SIMULACIJA SISTEMOV,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,24.0,15.0,12.0,12.0,,,117.0,program,52,3,obvezni,zimski
5308,OPTIMIRANJE IN SIMULACIJA SISTEMOV,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,24.0,15.0,12.0,12.0,,,117.0,program,52,3,obvezni,zimski
5309,SISTEMI ZA PODPORO ODLOČANJU,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,53,3,obvezni,zimski
5309,SISTEMI ZA PODPORO ODLOČANJU,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,53,3,izbirni,zimski
5309,SISTEMI ZA PODPORO ODLOČANJU,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,53,3,obvezni,zimski
5309,SISTEMI ZA PODPORO ODLOČANJU,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,53,3,izbirni,zimski
5311,PROCES ZAPOSLOVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,18.0,21.0,12.0,12.0,,,117.0,program,54,3,obvezni,zimski
5311,PROCES ZAPOSLOVANJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,18.0,21.0,12.0,12.0,,,117.0,program,54,3,obvezni,zimski
5312,UPRAVLJANJE ORGANIZACIJSKEGA VEDENJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,55,3,obvezni,zimski
5312,UPRAVLJANJE ORGANIZACIJSKEGA VEDENJA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,55,3,obvezni,zimski
5313,STROKOVNA PRAKSA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5313,STROKOVNA PRAKSA,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5313,STROKOVNA PRAKSA,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5313,STROKOVNA PRAKSA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5313,STROKOVNA PRAKSA,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5313,STROKOVNA PRAKSA,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,20.0,5.0,5.0,,,,,590.0,program,56,3,obvezni,poletni
5314,DIPLOMSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5314,DIPLOMSKO DELO,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5314,DIPLOMSKO DELO,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5314,DIPLOMSKO DELO,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5314,DIPLOMSKO DELO,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5314,DIPLOMSKO DELO,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,10.0,10.0,,,,,,290.0,program,57,3,obvezni,poletni
5315,MANAGEMENT VZDRŽEVANJA,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,12.0,6.0,6.0,,117.0,program,58,3,obvezni,zimski
5315,MANAGEMENT VZDRŽEVANJA,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,12.0,6.0,6.0,,117.0,program,58,3,obvezni,zimski
5316,ORGANIZACIJA PRODUKCIJSKIH PROCESOV,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,15.0,6.0,,,144.0,program,59,3,obvezni,zimski
5316,ORGANIZACIJA PRODUKCIJSKIH PROCESOV,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,30.0,9.0,15.0,6.0,,,144.0,program,59,2,obvezni,zimski
5317,UVOD V POSLOVNO NAČRTOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,117.0,program,60,3,obvezni,zimski
5317,UVOD V POSLOVNO NAČRTOVANJE,Inženiring poslovnih sistemov (VS)  //ver: 20,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,60,3,izbirni,zimski
5317,UVOD V POSLOVNO NAČRTOVANJE,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,60,3,izbirni,zimski
5317,UVOD V POSLOVNO NAČRTOVANJE,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,21.0,18.0,15.0,9.0,,,117.0,program,60,3,obvezni,
5318,INFORMACIJSKE REŠITVE ZA UPRAVLJANJE KADROVSKIH VIROV,Organizacija in management informacijskih sistemov (VS)  //ver: 20,diplomirani organizator informatik (VS),VS,16203,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,61,3,izbirni,zimski
5318,INFORMACIJSKE REŠITVE ZA UPRAVLJANJE KADROVSKIH VIROV,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,6.0,30.0,9.0,18.0,6.0,,,117.0,program,61,3,obvezni,zimski
5319,UČINKOVITOST IN USPEŠNOST POSLOVNIH SISTEMOV,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,62,3,izbirni,zimski
5320,STANDARDIZACIJA V MANAGEMENTU IN INŽENIRINGU,Inženiring poslovnih sistemov (VS)  //ver: 23,diplomirani organizator poslovnih sistemov (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,63,3,izbirni,zimski
5321,UPRAVLJANJE ODNOSOV S STRANKAMI,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,64,3,izbirni,zimski
5322,PROGRAMIRANJE V BAZI PODATKOV,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,65,3,izbirni,zimski
5323,PROJEKT DIGITALIZACIJE,Organizacija in management informacijskih sistemov (VS)  //ver: 23,diplomirani organizator informatik (VS),VS,16203,0488,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,66,3,obvezni,zimski
5324,KADROVSKI INFORMACIJSKI SISTEM,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,67,3,obvezni,zimski
5325,MARKETING ZA IZOBRAŽEVALNE INSTITUCIJE,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,68,3,izbirni,zimski
5326,UPRAVLJANJE KARIER ZAPOSLENIH,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,69,3,izbirni,zimski
5327,OSNOVE SISTEMIZACIJE IN VREDNOTENJA DELA,Organizacija in management kadrovskih in izobraževalnih sistemov (VS)  //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (VS),VS,16203,0413,2023-10-01T00:00:00Z,,6.0,,,,,,,117.0,program,70,3,izbirni,zimski
6102,ANGLEŠKI POSLOVNI JEZIK,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6102,ANGLEŠKI POSLOVNI JEZIK,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6102,ANGLEŠKI POSLOVNI JEZIK,Inženiring poslovnih sistemov (UN) //ver: 20,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6102,ANGLEŠKI POSLOVNI JEZIK,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 20,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6102,ANGLEŠKI POSLOVNI JEZIK,Organizacija in management informacijskih sistemov (UN) //ver: 20,diplomirani organizator informatik (UN),UN,16204,0488,2020-10-01T00:00:00Z,2023-09-30T00:00:00Z,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6102,ANGLEŠKI POSLOVNI JEZIK,Inženiring poslovnih sistemov (UN) //ver: 23,diplomirani organizator poslovnih sistemov (UN),UN,16204,0488,2023-10-01T00:00:00Z,,5.0,21.0,18.0,9.0,3.0,,,99.0,program,71,1,obvezni,poletni
6105,ORGANIZACIJSKO VEDENJE,Organizacija in management informacijskih sistemov (UN) //ver: 23,diplomirani organizator informatik (UN),UN,16204,0488,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,114.0,program,72,1,obvezni,poletni
6105,ORGANIZACIJSKO VEDENJE,Organizacija in management kadrovskih in izobraževalnih sistemov (UN) //ver: 23,diplomirani organizator kadrovskih in izobraževalnih sistemov (UN),UN,16204,0413,2023-10-01T00:00:00Z,,6.0,21.0,18.0,15.0,9.0,,,114.0,program,72,1,obvezni,poletni
