skupina,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-09T08:00:00+00:00,2024-12-09T10:30:00+00:00,-1 days +23:30:00,307,P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-05-08T14:15:00+00:00,2025-05-08T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-4.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-02-24T10:45:00+00:00,2025-02-24T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove poslovodenja in raÄunovodstva-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-19T14:15:00+00:00,2024-11-19T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-05-07T08:00:00+00:00,2025-05-07T10:30:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-04T08:00:00+00:00,2024-12-04T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-04-18T14:15:00+00:00,2025-04-18T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-03-21T14:15:00+00:00,2025-03-21T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove poslovodenja in raÄunovodstva-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-02-25T10:45:00+00:00,2025-02-25T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove statistike-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-10-28T14:15:00+00:00,2024-10-28T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-15T14:15:00+00:00,2024-10-15T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-22T14:15:00+00:00,2024-10-22T16:45:00+00:00,-1 days +23:30:00,307,Konzultacije-Osnove matematike v organizacijskih vedah - Vaje(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2025-01-08T08:00:00+00:00,2025-01-08T10:30:00+00:00,-1 days +23:30:00,306,V-AngleÅ¡ki poslovni jezik-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-05-19T08:00:00+00:00,2025-05-19T10:30:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-21T14:15:00+00:00,2024-11-21T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-08T08:00:00+00:00,2025-04-08T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-04-23T14:15:00+00:00,2025-04-23T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-05T08:00:00+00:00,2025-03-05T10:30:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-03-18T08:00:00+00:00,2025-03-18T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,-1 days +23:30:00,111,P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-02T14:15:00+00:00,2024-10-02T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-03T08:00:00+00:00,2024-10-03T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-14T08:00:00+00:00,2025-03-14T10:30:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-1.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-10T10:45:00+00:00,2024-10-10T13:15:00+00:00,-1 days +23:30:00,005,Konzultacije-Osnove matematike v organizacijskih vedah - Pred.(tuji Å¡tudenti)-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-01T08:00:00+00:00,2024-10-01T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-07T10:45:00+00:00,2025-04-07T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-07T14:15:00+00:00,2024-11-07T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-18T08:00:00+00:00,2025-04-18T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-21T14:15:00+00:00,2024-10-21T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-11T08:00:00+00:00,2025-04-11T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-05-05T10:45:00+00:00,2025-05-05T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-01-14T10:45:00+00:00,2025-01-14T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-04T14:15:00+00:00,2025-04-04T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-07T08:00:00+00:00,2024-11-07T10:30:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-04-25T14:15:00+00:00,2025-04-25T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-18T14:15:00+00:00,2024-11-18T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-01-15T08:00:00+00:00,2025-01-15T10:30:00+00:00,-1 days +23:30:00,111,P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-10T17:00:00+00:00,2024-10-10T19:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:38+00:00,2025-05-21T08:00:00+00:00,2025-05-21T10:30:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-10T14:15:00+00:00,2025-04-10T16:45:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-2.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-04-02T08:00:00+00:00,2025-04-02T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-02-27T14:15:00+00:00,2025-02-27T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Osnove poslovodenja in raÄunovodstva-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-03T14:15:00+00:00,2024-12-03T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-04-24T08:00:00+00:00,2025-04-24T10:30:00+00:00,-1 days +23:30:00,111,P-Kadrovski management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-06T14:15:00+00:00,2025-03-06T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove poslovodenja in raÄunovodstva-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-04-23T14:15:00+00:00,2025-04-23T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-17T08:00:00+00:00,2024-12-17T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-AngleÅ¡ki poslovni jezik-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-10-24T08:00:00+00:00,2024-10-24T10:30:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-04T10:45:00+00:00,2024-12-04T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:38+00:00,2025-05-26T14:15:00+00:00,2025-05-26T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-RaÄunalniÅ¡tvo in informatika-4.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-11-26T10:45:00+00:00,2024-11-26T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-04-01T08:00:00+00:00,2025-04-01T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-14T17:00:00+00:00,2025-04-14T19:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-3.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-03-17T14:15:00+00:00,2025-03-17T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove poslovodenja in raÄunovodstva-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-16T08:00:00+00:00,2024-10-16T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:38+00:00,2025-05-23T10:45:00+00:00,2025-05-23T13:15:00+00:00,-1 days +23:30:00,401,V-Kadrovski management-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-12T08:00:00+00:00,2025-03-12T10:30:00+00:00,-1 days +23:30:00,111,P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-02-26T10:45:00+00:00,2025-02-26T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove poslovodenja in raÄunovodstva-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-11T14:15:00+00:00,2024-11-11T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-20T10:45:00+00:00,2024-12-20T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:38+00:00,2025-05-21T14:15:00+00:00,2025-05-21T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-4.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-15T10:45:00+00:00,2025-04-15T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-17T10:45:00+00:00,2025-04-17T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-10T10:45:00+00:00,2025-04-10T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-15T17:00:00+00:00,2025-04-15T19:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-3.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-11-25T10:45:00+00:00,2024-11-25T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-04T14:15:00+00:00,2024-12-04T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-17T08:00:00+00:00,2025-03-17T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-07T14:15:00+00:00,2025-04-07T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-09T14:15:00+00:00,2024-10-09T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-04-02T14:15:00+00:00,2025-04-02T16:45:00+00:00,-1 days +23:30:00,306,V-Osnove statistike-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-10-25T10:45:00+00:00,2024-10-25T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-10T14:15:00+00:00,2024-10-10T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-08T14:15:00+00:00,2025-04-08T16:45:00+00:00,-1 days +23:30:00,111,V-Osnove poslovodenja in raÄunovodstva-3. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-21T10:45:00+00:00,2024-10-21T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-10T14:15:00+00:00,2024-12-10T16:45:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-AngleÅ¡ki poslovni jezik-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-17T08:00:00+00:00,2024-10-17T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:34+00:00,2025-03-04T08:00:00+00:00,2025-03-04T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-RaÄunalniÅ¡tvo in informatika-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-18T08:00:00+00:00,2024-10-18T10:30:00+00:00,-1 days +23:30:00,111,V-Osnove naravoslovja in tehnologije-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:37+00:00,2025-05-12T10:45:00+00:00,2025-05-12T13:15:00+00:00,-1 days +23:30:00,413,V-Osnove statistike-1. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2025-01-07T10:45:00+00:00,2025-01-07T13:15:00+00:00,-1 days +23:30:00,E-uÄilnica,e-P-Organizacija in management-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-11T08:00:00+00:00,2024-10-11T10:30:00+00:00,-1 days +23:30:00,111,P-Osnove naravoslovja in tehnologije-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-03T10:45:00+00:00,2024-10-03T13:15:00+00:00,-1 days +23:30:00,111,P-Osnove matematike v organizacijskih vedah-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:36+00:00,2025-04-17T14:15:00+00:00,2025-04-17T16:45:00+00:00,-1 days +23:30:00,401,V-RaÄunalniÅ¡tvo in informatika-3.a skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:32+00:00,2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,-1 days +23:30:00,306,V-Osnove matematike v organizacijskih vedah-2. skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:31+00:00,2024-10-07T14:15:00+00:00,2024-10-07T16:45:00+00:00,-1 days +23:30:00,111,P-Osnove prava-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:35+00:00,2025-03-18T08:00:00+00:00,2025-03-18T10:30:00+00:00,-1 days +23:30:00,413,V-RaÄunalniÅ¡tvo in informatika-1.b skupina-VS-Redni
https://urnik.fov.um.si/Program/calendars/01---1-letnik-VS-Informacijski-sistemi-Redni,2024-12-12T11:46:33+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,E-uÄilnica,e-V-AngleÅ¡ki poslovni jezik-1. skupina-VS-Redni
